isbn,rating,book_title,book_author,year_of_publication,publisher,img_l,Summary,Language,Category
0449138801,0,Last Stand Papago Wel,L'Amour,1982.0,Not Avail,http://images.amazon.com/images/P/0449138801.01.LZZZZZZZ.jpg,Logan Cates knew the many ways the Arizona desert could kill a man.,en,['Western stories']
0449139905,0,Sweet Piracy,Jennifer Blake,1978.0,Fawcett Books,http://images.amazon.com/images/P/0449139905.01.LZZZZZZZ.jpg,"Lovely young Caroline Pembroke was on an ordinary crossing from France
to the Delacroix plantation in Louisiana.",en,['Fiction']
0449140830,0,H M S Ulysses,MacLean,1981.0,Not Avail,http://images.amazon.com/images/P/0449140830.01.LZZZZZZZ.jpg,"All is not well aboard a British light cruiser guarding a convoy on
the murderous sea route to Murmansk during World War II.",en,"['World War, 1939-1945']"
0449141497,9,The Empty Copper Sea,John Dann Macdonald,1978.0,Ballantine Books,http://images.amazon.com/images/P/0449141497.01.LZZZZZZZ.jpg,"Everyone in Timber Bay thought my old friend, Van Harder, was
responsible for his boss&#39;s death ...",en,['Fiction']
0449141934,0,Wine of the Dreamers,John D. MacDonald,1977.0,Fawcett Books,http://images.amazon.com/images/P/0449141934.01.LZZZZZZZ.jpg,"The Watchers, laboratory creatures living in a remote world with their
dreams carried to the minds of earth men, must destroy the humans&#39;
plans of escaping from their planet and traveling through space",en,['Fiction']
0449141993,5,The Black Shrike,Alistair MacLean,1981.0,Fawcett Books,http://images.amazon.com/images/P/0449141993.01.LZZZZZZZ.jpg,"Tale of adventure and international intrigue, about the disappearance
of eight British scientists assigned to rocket research jobs in
Australia.",en,['International intrigue']
0449142000,9,Turquoise Lament,John Macdonald,1974.0,Ballantine Books,http://images.amazon.com/images/P/0449142000.01.LZZZZZZZ.jpg,"&quot;One of the most enduring and unusual heroes in detective
fiction.",en,['Florida']
0449142752,0,Showdown at Yellow Butte,Louis L'Amour,1982.0,Fawcett Books,http://images.amazon.com/images/P/0449142752.01.LZZZZZZZ.jpg,"Battle-hardened Tom Kedrick is hired by Alton Burwick to drive a pack
of renegades and outlaws from his land, but soon Kendrick suspects
that he is fighting for the wrong man and that he is the only one who
can stop a massacre of innocent ...",en,['Fiction']
0449143015,0,California,Robert MacLeod,1988.0,Fawcett Books,http://images.amazon.com/images/P/0449143015.01.LZZZZZZZ.jpg,"&quot;He was the gringo on the big red horse, the raw young drifter
who would spit in the eye of the devil himself ... the man they called
the Californio.",en,['Fiction']
0449143694,0,Golden Fancy,Blake,1980.0,Fawcett Books,http://images.amazon.com/images/P/0449143694.01.LZZZZZZZ.jpg,"Serena Walsh had fled from the Mormon wagon train -- and from the
clutches of the fanatic Elder Greer.",en,['Cripple Creek (Colo.)']
0449143880,0,Armada,Michael Jahn,1981.0,Fawcett Books,http://images.amazon.com/images/P/0449143880.01.LZZZZZZZ.jpg,"Nathaniel Broadsword, captain of the space shuttle, and his crew
discover a huge spaceship approaching the Earth with apparently
hostile intentions",en,['Fiction']
0449144410,9,Free Fall In Crimson,John Macdonald,1982.0,Ballantine Books,http://images.amazon.com/images/P/0449144410.01.LZZZZZZZ.jpg,&quot; McGee has become part of our national fabric.,en,"['McGee, Travis (Fictitious character)']"
0449144763,10,Number of the Beast,Robert A. Heinlein,1982.0,Fawcett Books,http://images.amazon.com/images/P/0449144763.01.LZZZZZZZ.jpg,"When four geniuses find themselves the target of alien hostilities
they are forced to leave their universe.",en,['Science fiction']
0449144844,0,Foxglove Hollow,Dennis P. Brown,1982.0,Fawcett Books,http://images.amazon.com/images/P/0449144844.01.LZZZZZZZ.jpg,"Bartholomew, a young hare, is sent to his grandfather, Proudfoot, to
learn the old ways",en,['Fiction']
0449145085,5,Jamaica Kill,Tom Philbin,1989.0,Fawcett Books,http://images.amazon.com/images/P/0449145085.01.LZZZZZZZ.jpg,"Lonely Leo Grady had always been just a clerk in the Siberia personnel
department.",en,['Fiction']
0449145395,0,Simply to Die for,Joyce Christmas,1991.0,Fawcett Books,http://images.amazon.com/images/P/0449145395.01.LZZZZZZZ.jpg,"Acting as temporary guardian to the niece of her friend, socialite
Lynne Jordan, Lady Margaret Priam becomes involved in the mystery
surrounding the murder of the young woman&#39;s mother four years
earlier",en,['Fiction']
0449145409,0,Murder in Paradise (George and Molly Palmer-Jones Mysteries),Ann Cleeves,1989.0,Fawcett Books,http://images.amazon.com/images/P/0449145409.01.LZZZZZZZ.jpg,"When Mary, a deaf child, is found at the bottom of a cliff in idyllic
Kinness, visiting birdwatcher George Palmer-Jones vows to get some
answers from the reticent townspeople",en,['Fiction']
0449145484,0,"Summer Dance (Satin Slippers, Book 12)",Elizabeth Bernard,1989.0,Fawcett Books,http://images.amazon.com/images/P/0449145484.01.LZZZZZZZ.jpg,"Young women pursue their dreams of ballet careers, the glamour of
satin, lace, and tulle costumes, and standing center stage to the
sound of thunderous applause",en,['Young adult fiction']
0449145506,0,"Rafferty: Wrong Place, Wrong Time",W. Glenn Duncan,1989.0,Fawcett Books,http://images.amazon.com/images/P/0449145506.01.LZZZZZZZ.jpg,"Rafferty, a private detective agrees to help a bounty hunter track
down a runner, and protect a secretary from her eccentric great-uncle",en,['Fiction']
044914562X,8,Ww III,Ian Slater,1990.0,Fawcett Books,http://images.amazon.com/images/P/044914562X.01.LZZZZZZZ.jpg,"In the Pacific--Off Koreans east cost, 185 miles south of the DMZ, six
Russian-made TU-22M backfires come in low, carrying two seven-hundred-
pound cluster bombs, three one-thousand-pound &quot;iron&quot; bombs,
ten one-thousand-pound concrete ...",en,['Fiction']
0449145646,0,Ww III: World in Flames,Ian Slater,1991.0,Fawcett Books,http://images.amazon.com/images/P/0449145646.01.LZZZZZZZ.jpg,"NATO armored dividions have broken out from near-certain defeat in the
Soviet-ringed Dortmund/Bielefeld Pocket on the North German Plain.",en,['Fiction']
0449145670,0,Family Business,Anna Murdoch,1989.0,Fawcett Books,http://images.amazon.com/images/P/0449145670.01.LZZZZZZZ.jpg,"Yarrow McLean rises to the top of a vast news empire and becomes a key
advisor in Elliot Weyden&#39;s decision to run for the presidency
while facing a troubled marriage",en,['Fiction']
0449145700,0,The Violet Closet,Gary Gottesfeld,1989.0,Fawcett Books,http://images.amazon.com/images/P/0449145700.01.LZZZZZZZ.jpg,"When a little girl named Alice called for help on Rena Holbrook&#39;s
radio show, it was a chilling reminder for reporter Charles Halleran.",en,['Fiction']
0449145751,7,A Prey to Murder (George and Molly Palmer-Jones Mysteries),Ann Cleeves,1990.0,Fawcett Books,http://images.amazon.com/images/P/0449145751.01.LZZZZZZZ.jpg,"Bird-watcher George Palmer-Jones is called in by Eleanor Masefield to
protect some rare peregrine eggs and finds himself caught in a web of
murder",en,['Fiction']
0449145778,0,Doomstalker,Gary Brandner,1989.0,Fawcett Books,http://images.amazon.com/images/P/0449145778.01.LZZZZZZZ.jpg,Police officer Brian Kettering found that his life was falling apart.,en,['Fiction']
0449145808,0,Desire and Deceive,Cordia Beyers,1990.0,Fawcett Books,http://images.amazon.com/images/P/0449145808.01.LZZZZZZZ.jpg,"Megan Wakefield, a female Robin Hood, robs from the rich to protect
her beloved home, Dragon&#39;s Lair Keep, while King Edward III plans
to marry the beautiful bandit to the uninterested Richard St. Claire",en,['Fiction']
0449145956,5,Green City in the Sun,Barbara Wood,1989.0,Fawcett Books,http://images.amazon.com/images/P/0449145956.01.LZZZZZZZ.jpg,"Dr. Deborah Treverton must return to Kenya and face the past she fled
fifteen years before",en,['Fiction']
0449145964,1,Clash of Eagles,Leo Rutman,1990.0,Fawcett Books,http://images.amazon.com/images/P/0449145964.01.LZZZZZZZ.jpg,"Hitler has conquered Europe. Now his armies have crossed the Atlantic
and swooped down on the greatest prize of all, America.",en,['Nazis']
0449146022,0,Love and Smoke,Jennifer Blake,1992.0,Ivy Books,http://images.amazon.com/images/P/0449146022.01.LZZZZZZZ.jpg,"In the wake of Edison Gallant&#39;s stay in town--during which he
manages to shame and bring misery to all three Benson sisters,
including Riva--Riva works hard to become a powerful businesswoman,
and swears revenge at any cost",en,['Fiction']
0449146030,0,Spanish Serenade,Jennifer Blake,1994.0,Ivy Books,http://images.amazon.com/images/P/0449146030.01.LZZZZZZZ.jpg,"Beautiful, headstrong Pilar Sandoval y Serna will pay any price to
escape the tyranny of her stepfather, Don Esteban.",en,['Fiction']
0449146057,0,"Attitude (Portraits, No 2)",Marilyn Kaye,1990.0,Fawcett Books,http://images.amazon.com/images/P/0449146057.01.LZZZZZZZ.jpg,"Lindsay finds herself torn between her yearning to belong to the
&quot;in&quot; crowd at school and her best friend, a situation that
becomes complicated when she is faced with making a choice between her
conscience and her new clique.",en,['Attitude change']
044914612X,0,Second Chances,Alice Adams,1989.0,Fawcett Books,http://images.amazon.com/images/P/044914612X.01.LZZZZZZZ.jpg,"A group of friends who have known one another for decades grapples
with the realization that they are growing old, attempts to come to
terms with the past, and searches for new possibilities in their lives",en,['Fiction']
0449146138,0,Rivals,Janet Dailey,1990.0,Ivy Books,http://images.amazon.com/images/P/0449146138.01.LZZZZZZZ.jpg,"Beautiful Flame Morgan and ruthless real-estate magnate Chance Stuart
become involved, unaware of long-standing family rivalries, but as the
truth comes to light, fierce battles are waged at a devastating price",en,['Fiction']
0449146154,0,I Had a Frightmare!,Bil Keane,1991.0,Fawcett Books,http://images.amazon.com/images/P/0449146154.01.LZZZZZZZ.jpg,"Further adventures of Daddy, Mommy, PJ, Billy, Dolly, Kittycat, and
Barfy the dog",en,['Humor']
0449146162,6,Quiet Sam! (Family Circus),Bil Keane,1990.0,Fawcett Books,http://images.amazon.com/images/P/0449146162.01.LZZZZZZZ.jpg,"A collection of cartoons from America&#39;s best-loved cartoon family
-- barking dogs and all!",en,['Humor']
0449146189,6,"I'm Wearin' a Zucchini! (Family Circus, No 47)",Bil Keane,1991.0,Fawcett Books,http://images.amazon.com/images/P/0449146189.01.LZZZZZZZ.jpg,"More heart-warming cartoons from the pen of Bill Keane, creator of the
beloved comic strip &quot;The Family Circus.&quot;",en,['Humor']
0449146340,8,The Valhalla Testament,Jon Land,1990.0,Fawcett Books,http://images.amazon.com/images/P/0449146340.01.LZZZZZZZ.jpg,"The Valhalla Group orchestrates an international conspiracy to unleash
an anti-matter weapon that can make anything implode, and the ensuing
race against destruction runs from Nicaragua to the Australian outback
to Washington, D.C.",en,['Fiction']
0449146383,9,"I, Vampire",Michael Romkey,1993.0,Fawcett Books,http://images.amazon.com/images/P/0449146383.01.LZZZZZZZ.jpg,"A haunting first-person account chronicles a neophyte vampire&#39;s
grisly death, his life among the undead, his loves, and his gruesome
desires",en,['Fiction']
0449146391,9,Murder at the PTA Luncheon,VALERIE WOLZIEN,1990.0,Fawcett,http://images.amazon.com/images/P/0449146391.01.LZZZZZZZ.jpg,"A cyanide-laced canape -- and the death of the PTA president who
devoured it -- had quite upset the spring luncheon of the affluent
suburban Connecticut PTA, when a second PTA member dropped dead from a
poisoned packet of artifical ...",en,['Fiction']
0449146596,0,Midnight Waltz,Jennifer Blake,1993.0,Ivy Books,http://images.amazon.com/images/P/0449146596.01.LZZZZZZZ.jpg,"Still a virgin after three months of marriage to Julien, lovely Amalie
Declouet finds her life transformed by passion and deception when her
mother-in-law asks Robert Farnum, Julien&#39;s cousin, to alter the
situation",en,['Fiction']
0449146618,0,California Kingdoms,Robert W. Broomall,1992.0,Fawcett Books,http://images.amazon.com/images/P/0449146618.01.LZZZZZZZ.jpg,"Bound together by friendship and their quest for gold, Wade Rawson,
Jack Marlow, and Kathy Beddoes face the challenges of the lawless
wilderness and the San Francisco streets during the gold rush.
Original.",en,['Fiction']
0449146642,7,Eden,Cordia Byers,1992.0,Fawcett Books,http://images.amazon.com/images/P/0449146642.01.LZZZZZZZ.jpg,"Ten years after the brutal murder of her parents by rustlers, part-
Cherokee Jessica returns from Boston to Paradise, Texas, in order to
seek revenge against her parents&#39; killers and finds herself torn
between a handsome lawman and her ...",en,['Fiction']
0449146650,0,A Fete Worse Than Death (Lady Margaret Priam Mysteries),Joyce Christmas,1990.0,Fawcett Books,http://images.amazon.com/images/P/0449146650.01.LZZZZZZZ.jpg,"A social climber scales her last ladder in this Lady Margaret Priam
Mystery, where just before one of her own soirees, Lady Ross is
unceremoniously strangled.",en,['Detective and mystery stories']
0449146669,0,A Stunning Way to Die (Lady Margaret Priam Series),Joyce Christmas,1991.0,Fawcett Books,http://images.amazon.com/images/P/0449146669.01.LZZZZZZZ.jpg,"Antiques dealer Bedros Kasparian calls in his old friend Lady Margaret
Priam to investigate when the body of a beautiful blackmailer and
soon-to-be-ex-wife of a wealthy Hollywood lawyer, Sylvie Code, is
found in his shop",en,['Fiction']
0449146693,8,Blood Harvest,Gary Gottesfeld,1990.0,Fawcett Books,http://images.amazon.com/images/P/0449146693.01.LZZZZZZZ.jpg,"Rena Halbrook welcomes the visit of her dear friend Maura McKinney,
but she does not welcome a crucifixion on her property, and with the
help of reporter Charlie Halleran, she attempts to find the killer,
who may be Maura",en,['Fiction']
044914674X,0,Unexpected Corpse,B.J. Oliphant,1993.0,Fawcett Books,http://images.amazon.com/images/P/044914674X.01.LZZZZZZZ.jpg,"Grieving Claris returns from England with the ashes of her parents,
tragically killed by a London van, but the relatives back home are
shocked that she also brings a third box of ashes, leading Cousin
Shirley McClintock to investigate",en,['Fiction']
0449146758,5,Joy & Anger,Jennifer Blake,1992.0,Ivy Books,http://images.amazon.com/images/P/0449146758.01.LZZZZZZZ.jpg,"Director Julie Bullard, in Louisiana bayou country to film a movie,
finds her work hampered by the presence of two lovers on her set and
threats made to her life quot; The Chattanooga Times.",en,['Fiction']
0449146812,0,Threateners,Donald Hamilton,1992.0,Ballantine Books (Mm),http://images.amazon.com/images/P/0449146812.01.LZZZZZZZ.jpg,"While a South American drug lord makes plans to conquer the United
States, a group of renegade U.S. agents prepares itself to smash the
kingpin by any means necessary. Original.",en,['Detective and mystery stories']
0449146855,8,The Fortieth Birthday Body: A Suburban Mystery,Valerie Wolzien,1991.0,Fawcett Books,http://images.amazon.com/images/P/0449146855.01.LZZZZZZZ.jpg,"Down-to-earth housewife Susan Henshaw is turning 40 and feeling
ancient--especially with the return of gorgeous local hussy Dawn
Elliot, rumored to have slept with half the town.",en,['Fiction']
0449146863,7,Wicked Slice,Charlotte Elkins,1991.0,Fawcett Books,http://images.amazon.com/images/P/0449146863.01.LZZZZZZZ.jpg,"Champion golfer Kate O&#39;Brien, a big draw on the women&#39;s
exhibition tour, is murdered, and first-time contender Lee Ofsted
volunteers to help find the killer",en,['Fiction']
0449146898,0,Midtown North,Christopher Newman,1991.0,Fawcett Books,http://images.amazon.com/images/P/0449146898.01.LZZZZZZZ.jpg,"When a much-hated agent from Internal Affairs is found murdered,
Detective Joe Dante is convinced that the agent was the victim of
another cop&#39;s anger, and he sets out to battle corruption and lies
to get at the truth",en,['Fiction']
0449146936,0,Fierce Eden,Jennifer Blake,1990.0,Ivy Books,http://images.amazon.com/images/P/0449146936.01.LZZZZZZZ.jpg,"Dreading and detesting the touch of men after a brutal marriage,
lovely widow Elise Laffont is forced by the Natchez uprising into the
arms of half-French, half-Indian Reynaud Chevalier, who awakens her to
passion and love with his patience ...",en,['Fiction']
0449147045,7,Mourning Gloria: A Lady Margaret Priam Mystery (Lady Margaret Priam Mysteries),Joyce Christmas,1996.0,Fawcett Books,http://images.amazon.com/images/P/0449147045.01.LZZZZZZZ.jpg,"When the notorious Gloria Gilpin Forsythe Anton turns an East Side
mansion into a designer showcase only to fall down its back stairs to
her death, society snoop Lady Margaret Priam dredges New York&#39;s
high society for clues",en,['Fiction']
0449147096,0,The Final Tally,Richard S. Wheeler,1991.0,Fawcett Books,http://images.amazon.com/images/P/0449147096.01.LZZZZZZZ.jpg,"The arrival in Miles City of a cattle drive led by Hermes Bragg and
his two children brings violence and death to the small Montana
Territory town, and it is up to doctor-sheriff Santiago Toole to get
to the bottom of the crime wave",en,['Fiction']
0449147177,7,Deservedly Dead (Deservedly Dead),B.J. Oliphant,1992.0,Fawcett Books,http://images.amazon.com/images/P/0449147177.01.LZZZZZZZ.jpg,"When the new owner of a large plot of land is killed, everyone
suspects Shirley McClintock, a rabid environmentalist who had been
enraged by the newcomer&#39;s rape of the wildlife, and it is up to
Shirley to find the real killer.",en,['Fiction']
0449147185,7,Death and the Delinquent,B.J. Oliphant,1993.0,Fawcett Books,http://images.amazon.com/images/P/0449147185.01.LZZZZZZZ.jpg,"While vacationing in New Mexico with her friend, J.Q., her daughter,
Allison, and Allison&#39;s schoolmate, April, Shirley McClintock gets
more than she bargained for when April is murdered.",en,['Fiction']
0449147207,7,Murder in My Backyard (Stephen Ramsay Mysteries),Ann Cleeves,1991.0,Fawcett Books,http://images.amazon.com/images/P/0449147207.01.LZZZZZZZ.jpg,The murder of Mrs.,en,['Fiction']
0449147231,7,We Wish You a Merry Murder,Valerie Wolzien,1993.0,Fawcett Books,http://images.amazon.com/images/P/0449147231.01.LZZZZZZZ.jpg,"Jingle bells turn to death knells as spunky suburban housewife Susan
Henshaw follows the trail of a killer on a yule-tide slay-ride.",en,['Fiction']
0449147282,9,Milk and Honey (Peter Decker & Rina Lazarus Novels (Paperback)),Faye Kellerman,1991.0,Fawcett Books,http://images.amazon.com/images/P/0449147282.01.LZZZZZZZ.jpg,"&quot;Faye Kellerman&#39;s best novel to date: deeper, richer, more
emotionally complex.",en,"['Decker, Peter (Fictitious character)']"
0449147290,0,Southern Rapture,Jennifer Blake,1991.0,Ivy Books,http://images.amazon.com/images/P/0449147290.01.LZZZZZZZ.jpg,"Journeying to Louisiana to search for the killer of her Union officer
brother, Letita Mason finds herself torn between two different men--
Ransom Tyler, the heir to the Splendora mansion, and Thorn, an
irresistible outlaw",en,['Fiction']
0449147320,0,19th Precinct,Christopher Newman,1992.0,Fawcett Books,http://images.amazon.com/images/P/0449147320.01.LZZZZZZZ.jpg,"When the CEO of a multimillion-dollar electronics corporation is shot
in the head, execution style, in his posh Manhattan hotel room, Joe
Dante must go undercover into New York&#39;s Irish mob to stop a
terrorist who is waging his own one-man ...",en,['Fiction']
0449147339,0,Death by Misadventure: A Roaring Twenties Mystery,Kerry Greenwood,1991.0,Fawcett Books,http://images.amazon.com/images/P/0449147339.01.LZZZZZZZ.jpg,"Spunky Phryne Fisher leaves her adopted London for 1920s Australia to
investigate the desperate letters she has been receiving from well-
bred Lydia, a young woman married to a low-down scoundrel",en,['Fiction']
0449147347,8,Arrow to the Heart,Jennifer Blake,1995.0,Fawcett Books,http://images.amazon.com/images/P/0449147347.01.LZZZZZZZ.jpg,"Transfixed by Katrine Castlereagh&#39;s beauty, Rowan de Blanc longs
to love the woman trapped in a loveless marriage",en,['Fiction']
0449147363,9,Handful of Heaven,Kristin Hannah,1991.0,Ivy Books,http://images.amazon.com/images/P/0449147363.01.LZZZZZZZ.jpg,"Yukon Territory was a gold miner&#39;s heaven, and Devon O&#39;Shea
had come to claim her share.",en,['Fiction']
0449147428,8,Death Beneath the Christmas Tree,Robert Nordan,1993.0,Fawcett Books,http://images.amazon.com/images/P/0449147428.01.LZZZZZZZ.jpg,"When a mysterious sniper kills the insignificant Frances Sedbury while
she is taking part in the local Living Christmas Tree, widow Mavis
Lashley sifts through local dirt to find a motive",en,['Fiction']
0449147444,0,An Old Faithful Murder,Valerie Wolzien,1992.0,Fawcett Books,http://images.amazon.com/images/P/0449147444.01.LZZZZZZZ.jpg,"While vacationing in Yellowstone National Park with her family,
amateur sleuth Susan Henshaw is asked to solve the murder of George
Ericksen, the patriarch of another vacationing family, whose body was
found near Old Faithful. Original.",en,['Fiction']
0449147460,7,Ever Wonder Why?,Douglas B. Smith,1992.0,Fawcett Books,http://images.amazon.com/images/P/0449147460.01.LZZZZZZZ.jpg,"Everyday oddities, constant curiosities, and perpetual perplexities
are all explained in this informative, entertaining collection.",en,['Reference']
0449147509,8,The Black Swan,Philippa Carr,1991.0,Fawcett Books,http://images.amazon.com/images/P/0449147509.01.LZZZZZZZ.jpg,"Grieving over the murder of her father by Irish terrorists and the
death of her fiance, Joel Greenham, Lucie Lansdon finds solace with
Roland Fitzgerald, but her new life is threatened by eerie events",en,['Fiction']
0449147517,8,Promise Me Today,Lori Copeland,1993.0,Ivy Books,http://images.amazon.com/images/P/0449147517.01.LZZZZZZZ.jpg,"When her sisters are abducted by the Comanche, conwoman Abigail
McDougal steals a horse and goes after them, but top-secret papers in
the horse&#39;s saddlebags could lead her into even more trouble than
the kidnappers might hand out.",en,['Fiction']
0449147525,7,Promise Me Tomorrow,Lori Copeland,1993.0,Ivy Books,http://images.amazon.com/images/P/0449147525.01.LZZZZZZZ.jpg,"En route to jail with her swindling sisters, Anne-Marie watches her
sisters saved by daring rescuers and is herself saved by handsome Crow
warrior, Creed Walker. Original.",en,['Fiction']
0449147533,7,Promise Me Forever (Regency Romance),Lori Copeland,1994.0,Ivy Books,http://images.amazon.com/images/P/0449147533.01.LZZZZZZZ.jpg,"The McDougal sisters are saved from the gallows and Amelia is thrown
together with dashing Morgan Kane, who subsequently rescues her from
kidnappers and joins her in a flight for their lives up the
Mississippi River",en,['Fiction']
044914755X,7,Blue Mirage,Joseph D. McNamara,1991.0,Fawcett Books,http://images.amazon.com/images/P/044914755X.01.LZZZZZZZ.jpg,"In short, Chief Fraleigh wouldn&#39;t mind becoming invisible.
Instead, he ends up at the seedy Blue Mirage, where a routine collar
explodes into a big-time sting tied up with millions, murder, and
political mayhem.",en,['American fiction']
0449147568,0,Ww III: Arctic Front,Ian Slater,1992.0,Fawcett Books,http://images.amazon.com/images/P/0449147568.01.LZZZZZZZ.jpg,"During the worst Russian winter in twenty years, the U.S. military
meets its greatest challenge while battling the Siberians, and it is
up to the highly unorthodox U.S. General Freeman to devise a breakout
plan. Original.",en,['Fiction']
0449147614,9,Time to Die,Wilbur A. Smith,1991.0,Fawcett Books,http://images.amazon.com/images/P/0449147614.01.LZZZZZZZ.jpg,"Sean Courtney is a professional hunter and veteran guerrilla fighter
caught between two rival armies, his love for a woman, and his
instincts as a trained fighter.",en,['Fiction']
0449147622,8,Good Friday Murder (Christine Bennett Mysteries),Lee Harris,1992.0,Fawcett Books,http://images.amazon.com/images/P/0449147622.01.LZZZZZZZ.jpg,"Recently released from her vows, ex-nun Christine Bennett finds
herself at the center of a investigation into a forty-year-old murder
and an effort to exonerate a pair of retarded savant twins, now senior
citizens. Original.",en,['Fiction']
0449147630,8,The Yom Kippur Murder (Christine Bennett Mysteries),Lee Harris,1992.0,Fawcett Books,http://images.amazon.com/images/P/0449147630.01.LZZZZZZZ.jpg,"When Mr. Herskovitz, the lonely widower she had been helping, is found
murdered in his apartment, ex-nun Chris Bennett is determined to find
the killer. Original.",en,['Fiction']
0449147657,8,Prisoner of Desire,Jennifer Blake,1991.0,Fawcett Books,http://images.amazon.com/images/P/0449147657.01.LZZZZZZZ.jpg,"Determined to prevent the duel that threatens the life of her
sister&#39;s fiance, Anya Hamilton kidnaps the handsome and seductive
Ravel Duralde, only to fall victim to her own passion for her prisoner",en,['Fiction']
0449147738,10,The Enchantment,Kristin Hannah,1992.0,Ballantine Books,http://images.amazon.com/images/P/0449147738.01.LZZZZZZZ.jpg,"After losing a fortune on Wall Street in the crash of 1893, Emmaline
Hatter heads south with Dr. Larence Digby to locate the fabled Aztec
city of Cibola. Original.",en,['Fiction']
0449147754,0,The Ninth Dominion,Jon Land,1992.0,Fawcett Books,http://images.amazon.com/images/P/0449147754.01.LZZZZZZZ.jpg,"When the inmates of a maximum-security sanitarium for the criminally
insane disappear without a trace, rogue agent Jared Kimberlain must
find them and destabilize the government agency planning to wipe out
the earth&#39;s population. Original.",en,['Fiction']
0449147851,0,Wild Texas Rose,Catherine Creel,1993.0,Ivy Books,http://images.amazon.com/images/P/0449147851.01.LZZZZZZZ.jpg,"Callie Rose Buchanan, a fiercely independent Texan, travels to
Scotland, where she meets her match in Ian MacGregor, a devilishly
handsome chieftain who abducts Callie in order to settle a feud
between rival clans. Original.",en,['Fiction']
044914786X,0,Lady Alex,Catherine Creel,1994.0,Ivy Books,http://images.amazon.com/images/P/044914786X.01.LZZZZZZZ.jpg,"Australian convict Alexandra Sinclair, an English aristocrat accused
of crime she did not commit, is irresistibly drawn to arrogant, rakish
American Jonathan Hazard, who rescues her from the factory prison but
who has passionate plans for ...",en,['Fiction']
0449147908,0,Royal Passion,Jennifer Blake,1993.0,Fawcett Books,http://images.amazon.com/images/P/0449147908.01.LZZZZZZZ.jpg,"Blackmailed by a ruthless rake threatening scandal and the ruin of her
family, beautiful Mara Delacroix is forced into attempting to seduce a
courageous young patriot and to entice him into a sinister trap",en,['Fiction']
0449147940,0,Witness to the Truth: A Novel of the FBI,Paul Lindsay,1994.0,Fawcett Books,http://images.amazon.com/images/P/0449147940.01.LZZZZZZZ.jpg,"A novel by an FBI agent stars FBI Special Agent Mike Devlin, who,
while relegated to wire-tapping duty, overhears that a fellow agent is
planning to sell the Bureau&#39;s file on informants to the Mafia.
Reprint.",en,['Fiction']
0449147959,0,Precinct Command,Christopher Newman,1993.0,Fawcett Books,http://images.amazon.com/images/P/0449147959.01.LZZZZZZZ.jpg,"When an outspoken advocate of rock music warning labels is murdered,
Lt. Joe Dante must look into the alibis of the lead singer of the rock
megaband, Crucifixion, and the wife of a right-wing southern senator.
Original.",en,['Fiction']
0449147991,0,Secrets for Success and Happiness,Og Mandino,1996.0,Fawcett Books,http://images.amazon.com/images/P/0449147991.01.LZZZZZZZ.jpg,"The author presents a journal that combines a record of the events of
his daily life in New Hampshire with the secrets of success Whether
he&#39;s writing in his old New Hampshire farmhouse on a snowy winter
day or in a hotel room just about ...",en,['Self-Help']
0449148009,0,This Business Is Murder (Betty Trenka Mystery),Joyce Christmas,1993.0,Fawcett Books,http://images.amazon.com/images/P/0449148009.01.LZZZZZZZ.jpg,"Forced to retire, Betty Trenka takes a temporary job at a Connecticut
computer firm, but when the highest-ranking female employee in the
company is murdered, Betty finds herself on the trail of a killer.
Original.",en,['Fiction']
0449148025,0,Downsized to Death: A Betty Trenka Mystery (Betty Trenka Mystery),Joyce Christmas,1997.0,Fawcett Books,http://images.amazon.com/images/P/0449148025.01.LZZZZZZZ.jpg,"When she agrees to help straighten out the affairs of her retired
boss, an old flame incapacitated by a stroke, Betty Trenka finds
herself the center of attention by a number of people who seem to be
hiding something. Original.",en,['Fiction']
0449148041,7,The Vampire Papers,Michael Romkey,1994.0,Fawcett Books,http://images.amazon.com/images/P/0449148041.01.LZZZZZZZ.jpg,"The sequel to I, Vampire, finds the malevolent fiend bent on
vengeance, with no rational explanation for his unaltered presence
after seventy years--only for the relentless hatred in his dark,
impenetrable eyes. Original.",en,['Fiction']
0449148203,5,Louisiana Dawn,Jennifer Blake,1995.0,Fawcett Books,http://images.amazon.com/images/P/0449148203.01.LZZZZZZZ.jpg,"Cyrene&#39;s brothers protect her from the predatory men of the
Louisiana waterfront, but when she rescues a notorious lover and
nurses him back to health, Cyrene learns something about the world she
from which has been sheltered. Reprint.",en,['Fiction']
0449148211,0,Perfume of Paradise,Jennifer Blake,1998.0,Fawcett Books,http://images.amazon.com/images/P/0449148211.01.LZZZZZZZ.jpg,"On the island of Haiti, Elene Larpent, the daughter of a plantation
owner, escapes her marriage and a slave revolt, only to fall into the
hands of Ryan Bayard, captain of a merchant ship on its way to New
Orleans",en,['Fiction']
0449148238,10,Buried Lives,Nancy Star,1993.0,Fawcett Books,http://images.amazon.com/images/P/0449148238.01.LZZZZZZZ.jpg,"As long-buried memories of her troubled childhood begin to resurface,
Joy must face the truth about what happened to her brother Buddy when
he was kidnapped as a boy. Original.",en,['Fiction']
