isbn,rating,book_title,book_author,year_of_publication,publisher,img_l,Summary,Language,Category
0028617347,8,The Complete Idiot's Guide to Creative Writing (Complete Idiot's Guide to),Laurie Rozakis,1997.0,Alpha Books,http://images.amazon.com/images/P/0028617347.01.LZZZZZZZ.jpg,"Explains the writing and publishing process, including tips on writing
poetry, fiction, drama, and nonfiction with the novice writer in mind",en,['Language Arts & Disciplines']
0028617525,7,The Complete Idiot's Guide to Finance and Accounting (Complete Idiot's Guide),Michael Muckian,1997.0,Alpha Books,http://images.amazon.com/images/P/0028617525.01.LZZZZZZZ.jpg,"Offers advice on creating budgets, managing business growth,
minimizing tax loss, and increasing the bottom line",en,['Business & Economics']
0028618734,8,The Complete Idiot's Guide to Elvis (Complete Idiot's Guide to),Frank Coffey,1997.0,Macmillan Distribution,http://images.amazon.com/images/P/0028618734.01.LZZZZZZZ.jpg,"Places Presley in his times and in musical history, profiles the
people in his life, and provides details about his music, his films,
his tastes, his death, and other aspects of his legend",en,['Sports & Recreation']
0028618874,10,Webster's New World Pocket Dictionary,Webster,1997.0,John Wiley & Sons,http://images.amazon.com/images/P/0028618874.01.LZZZZZZZ.jpg,"This handy bestseller is now an even greater value, with more than
33,000 entries covering all areas of contemporary language. Clear,
concise definitions give reliable information quickly.",en,['English language']
0028618904,7,Webster's New World Dictionary of Computer Terms,Bryan Pfaffenberger,1997.0,Macmillan General Reference,http://images.amazon.com/images/P/0028618904.01.LZZZZZZZ.jpg,"Defines terms and concepts related to computers, programming,
electronics, telecommunications, and information science",en,['Reference']
0028619463,8,The Complete Idiot's Guide to Leadership,Andrew J. DuBrin,1997.0,Penguin Putnam,http://images.amazon.com/images/P/0028619463.01.LZZZZZZZ.jpg,"Describes how to project charisma, inspire confidence, develop the
ability to read people, ask the right questions, and regroup after
crises",en,['Business & Economics']
0028619471,9,The Complete Idiot's Guide to Genealogy (Complete Idiot's Guide to...),Christine Rose,1997.0,Alpha Books,http://images.amazon.com/images/P/0028619471.01.LZZZZZZZ.jpg,"Offers instructions for researching genealogies through the use of
interviews, family papers, wills, and church records.",en,['Reference']
0028619498,7,The Complete Idiot's Guide to Yoga (Complete Idiot's Guide to...),Joan Budilovsky,1997.0,Alpha Books,http://images.amazon.com/images/P/0028619498.01.LZZZZZZZ.jpg,"The guide explains how basic stretching, meditation and breathing
exercises can increase body flexibility, strength and stamina, and
reduce stress.",en,['Exercise']
002861951X,0,The Complete Idiot's Guide to Astrology (Complete Idiot's Guide to...),Madeline Gerwick-Brodeur,1997.0,Alpha Books,http://images.amazon.com/images/P/002861951X.01.LZZZZZZZ.jpg,A basic guide to astrology.,en,"['Body, Mind & Spirit']"
0028619552,7,The Complete Idiot's Guide to Geography,"Thomas E., Jr. Sherer",1997.0,Penguin Putnam,http://images.amazon.com/images/P/0028619552.01.LZZZZZZZ.jpg,"Explains geographical terminology, differentiates between physical and
geographical geography, and discusses the problems threatening the
globe",en,['Science']
0028619587,0,The Complete Idiot's Guide to Making Money on Wall Street (Complete Idiot's Guide to...),Christy Heady,1997.0,Alpha Books,http://images.amazon.com/images/P/0028619587.01.LZZZZZZZ.jpg,"New to this edition is information on international investing, mutual
funds, bonds, plus explanations on newer types of investments such as
Baskets of Stocks and Derivative products.",en,['Financial futures']
0028619633,8,The Complete Idiot's Guide to the Perfect Wedding (Complete Idiot's Guide to...),Teddy Lenderman,1997.0,Alpha Books,http://images.amazon.com/images/P/0028619633.01.LZZZZZZZ.jpg,"Don&#39;t head for Vegas yet! The Complete Idiot&#39;s Guide to the
Perfect Wedding, Second Edition helps you get through it all--so you
can plan every detail, set and keep within a budget, and enjoy the big
day.",en,['Wedding etiquette']
0028619757,0,The Complete Idiot's Guide to Cigars (Complete Idiot's Guide to...),Tad Gage,1997.0,Alpha Books,http://images.amazon.com/images/P/0028619757.01.LZZZZZZZ.jpg,"Provides information on choosing and smoking cigars, covering such
topics as the best cigar size to smoke, how to choose quality cigars
at a good price, and the preparation and distribution of cigars
worldwide.",en,['Social Science']
002861979X,8,The Complete Idiot's Guide to Starting Your Own Business (Complete Idiot's Guides),Ed Paulson,1998.0,Alpha Books,http://images.amazon.com/images/P/002861979X.01.LZZZZZZZ.jpg,"Packed with the latest information about the world of small business,
this revised, time-tested bestseller offers sound advice about
financing, business planning, legal issues, technology, and more.",en,['Electronic books']
0028619811,0,The Complete Idiot's Guide to Philosophy (Complete Idiot's Guide to...),Jay Stevenson,1997.0,Alpha Books,http://images.amazon.com/images/P/0028619811.01.LZZZZZZZ.jpg,"Includes ways to grasp intimidating philosophical terms and concepts;
recognize philosophers from Plato to Freud; and apply philosophical
theories to your life and present-day issues.",en,['Philosophy']
0028620089,10,No Strings Attached: The Inside Story of Jim Henson's Creature Factory,Matt Bacon,1997.0,Macmillan General Reference,http://images.amazon.com/images/P/0028620089.01.LZZZZZZZ.jpg,"Journeys inside Jim Henson&#39;s animatronics factory to take a
behind-the-scene&#39;s tour that includes a step-by-step explanation
of the creation, design, and operation of its film and puppet
characters.",en,['Performing Arts']
0028620143,0,Pocket Idiot's Guide to Car Repair (Pocket Idiot's Guide),Dan Ramsey,1997.0,Alpha Books,http://images.amazon.com/images/P/0028620143.01.LZZZZZZZ.jpg,"A guide for the home mechanic includes advice on maintenance, problem
diagnostics, and simple repairs to the car&#39;s electrical, exhaust,
cooling, and braking systems",en,['Transportation']
0028620178,0,"Frommer's Nova Scotia, New Brunswick & Prince Edward Island (2nd Ed)",Wayne Curtis,1998.0,MacMillan Publishing Company.,http://images.amazon.com/images/P/0028620178.01.LZZZZZZZ.jpg,It&#39;s a Whole New World with Frommer&#39;s.,en,['Travel']
0028620283,10,Betty Crocker's New Choices Cookbook: More Than 500 Great Tasting Easy Recipes for Eating Right (Betty Crocker Home Library),Betty Crocker,1997.0,John Wiley & Sons Inc,http://images.amazon.com/images/P/0028620283.01.LZZZZZZZ.jpg,"Offers recipes for dishes geared toward low-fat, low-sodium, low-
calorie, low-cholesterol, and high-fiber diets",en,['Cooking']
0028620585,9,Is It Too Late to Run Away and Join the Circus?: Finding the Life You Really Want,Marti Diane Smye,1998.0,John Wiley & Sons Inc,http://images.amazon.com/images/P/0028620585.01.LZZZZZZZ.jpg,"Offers individuals dissatisfied with their current job quizzes and
checklists for determining their skills and interests, and tells how
to invest in oneself",en,['Self-Help']
0028620666,0,Betty Crocker's Best of Baking : More Than 350 of America's Favorite Recipes,Betty Crocker,1997.0,Betty Crocker,http://images.amazon.com/images/P/0028620666.01.LZZZZZZZ.jpg,"Whether you are a new baker or an old hand, you&#39;ll find this book
indispensable, as well as irresistible! Betty Crocker&#39;s Best of
Baking When you want to bake the best, who do you turn to? Betty
Crocker!",en,['Cooking']
002862078X,0,Weight Watchers Quick Meals (Weight Watchers),Weight Watchers,1997.0,MacMillan Publishing Company.,http://images.amazon.com/images/P/002862078X.01.LZZZZZZZ.jpg,"Organized into seventy-five menus, this practical cookbook provides an
array of easy-to-make, full dinners, featuring 250 delicious and
healthful recipes, a shopping list, and a &quot;game plan&quot; to
help coordinate mealtime. Reprint.",en,['Cooking']
0028620895,0,The Macmillan Atlas of the Future,Ian Pearson,1998.0,John Wiley & Sons,http://images.amazon.com/images/P/0028620895.01.LZZZZZZZ.jpg,"Explores the future of the environment, popluation, health and
disease, resources, communications, business, technology, and space
exploration",en,['Reference']
0028621069,0,Frommer's Toronto (5th Ed),Marilyn Wood,1998.0,John Wiley & Sons,http://images.amazon.com/images/P/0028621069.01.LZZZZZZZ.jpg,"This latest edition includes new neighborhood maps, plus the latest on
the dining and nightlife scenes, extensive details ongetting around,
plus excursions to Niagara Falls and the gleaming new facilities at
Stratford&#39;s renowned Shakespeare ...",en,['Toronto (Ont.)']
0028621107,5,The Complete Idiot's Guide to Breaking Bad Habits (Complete Idiot's Guides),Suzanne Levert,1998.0,Macmillan Distribution,http://images.amazon.com/images/P/0028621107.01.LZZZZZZZ.jpg,"Buying this book is the first step anyone should take in reversing the
seemingly impossible habit.",en,['Behavior modification']
0028621131,8,The Complete Idiot's Guide to Losing Weight (Complete Idiot's Guides),Susan McQuillan,1997.0,Macmillan Distribution,http://images.amazon.com/images/P/0028621131.01.LZZZZZZZ.jpg,"Offers advice on and strategies for developing positive eating habits,
building a balanced diet, exercising, creating low-fat meals, and
choosing diet-friendly foods when dining out",en,['Health & Fitness']
0028621220,0,The Complete Idiot's Guide to the Civil War (Complete Idiot's Guides),Alan Axelrod,1998.0,Alpha Books,http://images.amazon.com/images/P/0028621220.01.LZZZZZZZ.jpg,"Don&#39;t wave the white flag yet! The Complete Idiot&#39;s Guide to
the Civil War is a vivid, compelling narrative of American&#39;s
bloodiest war.",en,['United States']
0028621255,0,The Complete Idiot's Guide to Learning Italian On Your Own,Gabrielle Euvino,1998.0,Alpha Books,http://images.amazon.com/images/P/0028621255.01.LZZZZZZZ.jpg,"Quick and easy lessons in Italian grammar, vocabulary, and idioms.",en,['Foreign Language Study']
0028621395,7,Chuck Whitlock's Scam School,Charles R. Whitlock,1997.0,Hungry Minds,http://images.amazon.com/images/P/0028621395.01.LZZZZZZZ.jpg,"This book can help avert tragedies.&quot; —Sally Jesse Raphael
&quot;Knowledge is power.",en,['Social Science']
0028621565,7,Webster's New World Dictionary of Quotations (Webster's New World),Auriel Douglas,1998.0,MacMillan Publishing Company.,http://images.amazon.com/images/P/0028621565.01.LZZZZZZZ.jpg,"Presents brief quotations from various sources on themes from ability
to youth, including such subjects as cats, fanaticism, and
procrastination",en,['Reference']
0028621573,7,Webster's New World Pocket Style Guide,John A.  Haslem,1998.0,Webster's New World,http://images.amazon.com/images/P/0028621573.01.LZZZZZZZ.jpg,"The Webster&#39;s New World Pocket Style Guide is the portable key to
effective writing. Its handy size and durable vinyl cover allow it to
travel equally well in a backpack or briefcase.",en,['Reference']
0028621697,10,The New York Public Library Desk Reference,Macmillan Publishing,1998.0,MacMillan USA,http://images.amazon.com/images/P/0028621697.01.LZZZZZZZ.jpg,"A single-volume reference book of useful basic data covers twenty-six
subject categories, including time and dates, symbols and signs, the
arts, grammar, etiquette, and personal finance",en,['Reference']
0028622170,8,The Lazy Gardener,Mara Grey,1998.0,MacMillan Publishing Company.,http://images.amazon.com/images/P/0028622170.01.LZZZZZZZ.jpg,"The book is illustrated with beautiful drawings by Vasily Kafanov.
Mara Grey has been a professional gardener for over 20 years.",en,['Gardening']
0028622480,10,The First-Book Market: Where and How to Publish Your First Book and Make It a Success,Jason Shinder,1998.0,MacMillan Publishing Company.,http://images.amazon.com/images/P/0028622480.01.LZZZZZZZ.jpg,"Presents resources for first-time authors with lists of awards and
publishers who deal with unpublished authors and has advice from
contemporary writers on how they got their first book published",en,['Business & Economics']
0028622715,8,"Frommer's Puerto Rico, 4th Edition",Darwin Porter,1998.0,"Hungry Minds, Inc",http://images.amazon.com/images/P/0028622715.01.LZZZZZZZ.jpg,"Life is short. Vacations are shorter. Relax! Trust your trip to
Frommer&#39;s Choose the Only Guide That Gives You: Exact prices, so
you can plan the perfect trip no matter what your budget.",en,['Travel']
002862288X,8,Betty Crocker's Good and Easy Cookbook,Betty Crocker,1997.0,Betty Crocker,http://images.amazon.com/images/P/002862288X.01.LZZZZZZZ.jpg,"Reprint. Betty Crocker&#39;s Good and Easy Betty Makes It Easy!
&quot;What&#39;s for dinner?&quot; is the question that brings us
together each day. The answer is great-tasting food that doesn&#39;t
keep us in the kitchen too long.",en,['Cooking']
0028623002,5,Complete Idiots Guide to Planning Your Trip to Europe,Reid Bramblett,1998.0,Macmillan Distribution,http://images.amazon.com/images/P/0028623002.01.LZZZZZZZ.jpg,"Offers tips, information, and listings for accommodations,
restaurants, and sites in European cities and their surroundings",en,['Travel']
0028623029,7,Complete Idiots Guide to Cruise Vacations,Fran Wenograd Golden,1998.0,Macmillan Distribution,http://images.amazon.com/images/P/0028623029.01.LZZZZZZZ.jpg,"Everything a traveler could want to know about cruises to anywhere,
any time of the year, can be found in this wonderfully comprehensive
yet easy-to-follow guide.",en,['Cruise ships']
0028623886,0,The Complete Idiot's Guide to Learning  Sign Language,Susan Shelly,1998.0,Alpha Books,http://images.amazon.com/images/P/0028623886.01.LZZZZZZZ.jpg,"Explains how to use American Sign Language to make introductions, tell
time, order food, tell a joke, communicate with children, express
emotion, and ask for directions",en,['Language Arts & Disciplines']
0028623908,9,The Complete Idiot's Guide to Dinosaurs (Complete Idiot's Guides),Jay Stevenson,1998.0,Macmillan Distribution,http://images.amazon.com/images/P/0028623908.01.LZZZZZZZ.jpg,"Explores the habits of different dinosaur species, explains how
paleontologists assemble skeletons, and compares opposing theories on
the dinosaurs&#39; extinction",en,['Nature']
0028623916,0,The Complete Idiot's Guide to Beating the Blues (Complete Idiot's Guides),Ellen McGrath,1998.0,Macmillan Distribution,http://images.amazon.com/images/P/0028623916.01.LZZZZZZZ.jpg,"Describes different causes of depression, suggests ways to overcome
everyday depression, and explains how to tell if professional help is
needed",en,['Self-Help']
0028623924,0,The Complete Idiot's Guide to Getting Published (Complete Idiot's Guides),Sheree Bykofsky,1998.0,Alpha Books,http://images.amazon.com/images/P/0028623924.01.LZZZZZZZ.jpg,"The Complete Idiot&#39;s Guide to Getting Published expertly guides
you through the entire publishing business, from creating sensational
ideas to writing eye-grabbing query letters, and from negotiating
contracts to working with your editor ...",en,['Authors and publishers']
0028623959,0,The Complete Idiot's Guide to Pro-Wrestling,Lou Albano,1998.0,Alpha Books,http://images.amazon.com/images/P/0028623959.01.LZZZZZZZ.jpg,"A hilarious, over-the-top view of the world of pro-wrestling, written
by those in the know. in color. Targeted mailings.",en,['Wrestlers']
0028624114,5,The Complete Idiot's Guide to Quilting (Complete Idiot's Guide to),Laura Ehrlich,1998.0,Alpha Books,http://images.amazon.com/images/P/0028624114.01.LZZZZZZZ.jpg,"Offers step-by-step instructions for varied quilting styles and
reviews necessary materials and equipment while explaining how to make
and use templates, select fabric, stitch, cut, and bind",en,['Crafts & Hobbies']
0028624173,0,The Complete Idiot's Travel Guide to Hawaii (Complete Idiot's Travel Guides),Cheryl Leas,1998.0,Macmillan Distribution,http://images.amazon.com/images/P/0028624173.01.LZZZZZZZ.jpg,"Offers advice on planning a trip to Hawaii that fits one&#39;s budget,
and provides information on hotels, restaurants, sightseeing, outdoor
activities, shopping, and entertainment",en,['Travel']
0028624610,5,The Unofficial Guide to Buying a Home (The Unofficial Guide Series),Alan  Perlis,1998.0,John Wiley & Sons,http://images.amazon.com/images/P/0028624610.01.LZZZZZZZ.jpg,"How do you make sense of all those fees? And how do you make certain
that you&#39;re really purchasing your home sweet home? This is the
first guide to truly address the anxiety that goes along with the
purchase of a lifetime.",en,['Business & Economics']
0028625099,8,Arco You're Hired! Secrets to a Successful Job Search: Secrets to a Successful Job Search,Sharon McDonnell,1999.0,Arco Pub,http://images.amazon.com/images/P/0028625099.01.LZZZZZZZ.jpg,A guide to all aspects of job hunting,en,['Business & Economics']
0028625218,10,The Unofficial Guide to Dieting Safely (Macmillan Lifestyles Guide.),Janis Jibrin,1998.0,MacMillan Publishing Company.,http://images.amazon.com/images/P/0028625218.01.LZZZZZZZ.jpg,"Evaluates popular diets and explains what works, what doesn&#39;t and
why, while offering weight loss advice from dieticians, nutritionists,
physicians and people who have lost weight and kept it off.",en,['Health & Fitness']
0028625757,10,The Complete Illustrated Guide to Everything Sold in Hardware Stores,Steve Ettlinger,1998.0,John Wiley & Sons,http://images.amazon.com/images/P/0028625757.01.LZZZZZZZ.jpg,"Presents major tools and building materials found in hardware stores,
with tips on use",en,['House & Home']
0028626168,0,The Unofficial Guide to Walt Disney World 1999 (Serial),Bob Sehlinger,1998.0,John Wiley & Sons Inc,http://images.amazon.com/images/P/0028626168.01.LZZZZZZZ.jpg,"A comprehensive guide to Walt Disney World offers an overview of how
to plan the perfect vacation, with tips on saving money, ratings for
area hotels, and evaluations of attractions by age group",en,['Travel']
0028626354,8,"Frommer's New York City With Kids, 6th Edition",Holly Hughs,1998.0,"Hungry Minds, Inc",http://images.amazon.com/images/P/0028626354.01.LZZZZZZZ.jpg,"A complete and imaginative guide to family fun… with activities and
ideas for every day of the year!",en,['Travel']
0028626958,0,The Unofficial Guide to Having a Baby,Ann Douglas,1999.0,John Wiley & Sons,http://images.amazon.com/images/P/0028626958.01.LZZZZZZZ.jpg,"Thoughtful, authoritative, and unbiased, The Unofficial Guide to
Having a Baby covers: How to select an obstetrician: Key questions to
ask when determining if a doctor is right How to deal with the normal
roller-coaster ride of emotion: ...",en,['Family & Relationships']
0028627105,0,The Complete Idiot's Guide to Irish History and Culture,Sonja Massie,1999.0,Alpha Books,http://images.amazon.com/images/P/0028627105.01.LZZZZZZZ.jpg,"Presents a history of the Irish people from the time of the Celts
through the Irish assimilation into America to the troubles in
Northern Ireland",en,['History']
0028627121,10,The Complete Idiot's Guide to the Titanic (Complete Idiot's Guide to...),Jay Stevenson,1998.0,Macmillan Distribution,http://images.amazon.com/images/P/0028627121.01.LZZZZZZZ.jpg,"Provides a history of the ship, from its inception to the world&#39;s
reaction to its sinking, including little-known facts about its
survivors and recent underwater discoveries",en,['History']
0028627245,0,The Complete Idiot's Guide to Improving Your IQ,Richard G. Pellegrino,1998.0,Alpha Books,http://images.amazon.com/images/P/0028627245.01.LZZZZZZZ.jpg,"Offers advice on honing mental reflexes, solving problems,
communicating effectively, thinking logically and clearly, and
absorbing new skills quickly",en,['Self-Help']
0028627288,0,The Complete Idiot's Guide to the Bible,Stan Campbell,1999.0,Alpha Books,http://images.amazon.com/images/P/0028627288.01.LZZZZZZZ.jpg,"Includes summaries of the Bible&#39;s most famous stories, detailed
maps of the journeys of its major figures, and descriptions of the
everyday life depicted in the Bible",en,['Juvenile Nonfiction']
0028627369,0,The Complete Idiot's Guide to Interpreting Your Dreams,Marci Pliskin,1998.0,Alpha Books,http://images.amazon.com/images/P/0028627369.01.LZZZZZZZ.jpg,"Explains how to remember dreams, interpret recurring dreams, recognize
messages from the inner psyche, and resolve painful incidents while
dreaming.",en,['Self-Help']
0028627377,9,The Complete Idiot's Guide to Tarot and Fortune-Telling,Arlene Tognetti,1998.0,Alpha Books,http://images.amazon.com/images/P/0028627377.01.LZZZZZZZ.jpg,"Explains how to select a tarot deck, expand one&#39;s intuitive power,
unlock the energy of the cards, and use readings to make decisions and
find solutions",en,"['Body, Mind & Spirit']"
0028628616,0,The Complete Idiot's Guide to Soups,Jenna Holst,1998.0,Macmillan Distribution,http://images.amazon.com/images/P/0028628616.01.LZZZZZZZ.jpg,"Simple to prepare and clean up, these one-dish meals offer readers a
healthy alternative and provide suggestions on how to purchase key
ingredients, cookware, and appliances",en,['Cooking']
0028629043,10,The Complete Idiot's Guide to Being Psychic,Lynn Robinson,1998.0,Alpha Communications,http://images.amazon.com/images/P/0028629043.01.LZZZZZZZ.jpg,"An overview of psychic talents explains how to develop telepathy, use
creative visualization, interpret dreams, and determine one&#39;s own
psychic personality profile",en,"['Body, Mind & Spirit']"
0028629051,7,The Complete Idiot's Guide to Shakespeare,Laurie Rozakis,1999.0,Alpha Books,http://images.amazon.com/images/P/0028629051.01.LZZZZZZZ.jpg,"Introduces Shakespeare&#39;s plays, sonnets, and narrative poems, and
discusses major themes, characters, and dramatic techniques",en,['Drama']
0028629078,5,The Complete Idiot's Guide to Meditation,Joan Budilovsky,1998.0,Alpha Communications,http://images.amazon.com/images/P/0028629078.01.LZZZZZZZ.jpg,"But when it comes to relaxing and slowing down the pace, you sill
can&#39;t get out of the fast lane. Don&#39;t crash and burn yet! The
Complete Idiot&#39;s Guide to Meditation shows you how easy it is to
enjoy the benefits of meditation.",en,"['Body, Mind & Spirit']"
0028629167,0,Unofficial Guide to Overcoming Infertility,"Joan, Ph.D. Liebmann-Smith",1998.0,"Hungry Minds, Inc",http://images.amazon.com/images/P/0028629167.01.LZZZZZZZ.jpg,"This book, like every Unofficial Guide,™ is intensively inspected by
the Unofficial Panel of Experts, a team of highly respected health-
care professionals.",en,['Health & Fitness']
0028629299,8,The Complete Idiot's Guide to Cycling,Vic Armijo,1999.0,Alpha Books,http://images.amazon.com/images/P/0028629299.01.LZZZZZZZ.jpg,"Explores the history of cycling, discusses bike safety and
maintenance, and explains how to maintain and repair a bicycle",en,['Sports & Recreation']
0028629302,0,The Complete Idiot's Guide to Enhancing Self-Esteem,Mark J. Warner,1998.0,Alpha Communications,http://images.amazon.com/images/P/0028629302.01.LZZZZZZZ.jpg,"Gathers questions, quizzes, and exercises designed to uncover hidden
talents, support the development of a unique personality, and foster
confidence when faced with difficult situations",en,['Self-Help']
0028629418,0,The Complete Idiot's Guide to Angels,Jay Stevenson,1998.0,Alpha Books,http://images.amazon.com/images/P/0028629418.01.LZZZZZZZ.jpg,"A guide to angels in history, popular culture, and the new age
movement covers angel origins, legends, angel behavior, angel
sightings, angels in art and literature, and angels on film",en,['Religion']
0028629523,0,The Complete Idiot's Guide to Getting Rich (2nd Edition),Larry Waschka,1999.0,Alpha Communications,http://images.amazon.com/images/P/0028629523.01.LZZZZZZZ.jpg,"Offers advice on defining personal and spiritual wealth, establishing
savings goals, adopting the habits of wealthy people, and eliminating
negative thoughts and habits",en,['Business & Economics']
0028630092,10,Betty Crocker's New Cookbook,Betty Crocker,1998.0,"Hungry Minds, Inc",http://images.amazon.com/images/P/0028630092.01.LZZZZZZZ.jpg,"Trust Betty Crocker&#39;s New Cookbook to be your one-stop kitchen
reference.",en,['Cooking']
0028630238,0,Betty Crocker's Best Bread Machine Cookbook : The Goodness of Homemade Bread the Easy Way,Betty Crocker,1999.0,Betty Crocker,http://images.amazon.com/images/P/0028630238.01.LZZZZZZZ.jpg,"Everyone loves fresh bread, but not the time it takes to make it.
Bread machines are great because they take the work out of making
homemade bread. We&#39;ve packed this book with over 130 recipes to
tempt your tastebuds.",en,['Cooking']
0028630343,7,"Frommer's 2000 Bahamas (Frommer's Bahamas, 2000)",Arthur Frommer,1999.0,"Hungry Minds, Inc",http://images.amazon.com/images/P/0028630343.01.LZZZZZZZ.jpg,"Life is short. Vacations are shorter. Relax! Trust your trip to
Frommer&#39;s. Choose the Only Guide That Gives You: Exact prices, so
you can plan the perfect trip no matter what your budget.",en,['Travel']
0028630378,0,Frommer's Europe from $60 a Day 2000,Arthur Frommer,1999.0,"Hungry Minds, Inc",http://images.amazon.com/images/P/0028630378.01.LZZZZZZZ.jpg,The Name You Can Trust. Find us online at www.frommers.com,en,['Travel']
0028630394,8,Unofficial Guide to Walt Disney World 2000,Bob Sehlinger,1999.0,"Hungry Minds, Inc",http://images.amazon.com/images/P/0028630394.01.LZZZZZZZ.jpg,"For Travelers Who Want More Than the Official Line &quot;A
Tourist&#39;s Best Friend!&quot; —Chicago Sun-Times
&quot;Indispensable&quot; —The New York Times The Top 10 Ways The
Unofficial Guide® to Walt Disney World® Can Help You Have the Perfect
Trip: Every ...",en,['Travel']
0028630424,7,Unofficial Guide to Disneyland 2000,Bob Sehlinger,1999.0,"Hungry Minds, Inc",http://images.amazon.com/images/P/0028630424.01.LZZZZZZZ.jpg,"From the publishers of The Unofficial Guide® to Walt Disney World®
&quot;A Tourist&#39;s Best Friend!&quot; —Chicago Sun-Times
&quot;Indispensable&quot; —The New York Times The Top 10 Ways The
Unofficial Guide® to Disneyland® Can Help You Have the Perfect ...",en,['Travel']
0028630912,5,Frommer's Portable the Big Island of Hawaii,Jeanette Foster,1999.0,"Hungry Minds, Inc",http://images.amazon.com/images/P/0028630912.01.LZZZZZZZ.jpg,Life is short.,en,['Travel']
0028631064,3,The Complete Idiot's Guide to Birdwatching,Sheila Buff,1999.0,Alpha Books,http://images.amazon.com/images/P/0028631064.01.LZZZZZZZ.jpg,"Discusses getting started in birding; identifying hundreds of
different birds by size, color, sounds and behavior; and
distinguishing between male and female birds; and covers backyard
birdfeeding, bird photography, and equipment",en,['Nature']
0028631188,10,"Webster's New World College Dictionary, Indexed Fourth Edition",Michael E.  Agnes,1999.0,Webster's New World,http://images.amazon.com/images/P/0028631188.01.LZZZZZZZ.jpg,"Ten years of lexicographic research culminates to form the latest
edition of the renowned Webster&#39;s New World College Dictionary.",en,['Reference']
0028631315,0,Frommer's Mexico 2000,Arthur Frommer,1999.0,"Hungry Minds, Inc",http://images.amazon.com/images/P/0028631315.01.LZZZZZZZ.jpg,"Life is short. Vacations are shorter. Relax! Trust your trip to
Frommer&#39;s. Choose the Only Guide That Gives You: Exact prices, so
you can plan the perfect trip no matter what your budget.",en,['Travel']
0028631390,9,"Frommer's 2000 Paris from $80 a Day: The Ultimate Guide to Comfortable Low-Cost Travel (Frommer's Paris from $... a Day, 2000)",Jeanne Oliver,1999.0,Frommer's,http://images.amazon.com/images/P/0028631390.01.LZZZZZZZ.jpg,"&quot;Written by travel veterans with a nose for comfort.… Accuracy:
high.&quot; —Details magazine Everything You Need for an
Unforgettable—and Affordable—Trip!",en,['Travel']
002863165X,8,Learn German: The Lazy Way (Macmillan Lifestyles Guide),Amy Katherine Kardel,1999.0,MacMillan Publishing Company.,http://images.amazon.com/images/P/002863165X.01.LZZZZZZZ.jpg,"Covers rules of grammar, phrases and idioms, and vocabulary",en,['Foreign Language Study']
0028631870,7,The Complete Idiot's Guide to Reflexology,Frankie Avalon Wolfe,1999.0,Alpha Books,http://images.amazon.com/images/P/0028631870.01.LZZZZZZZ.jpg,"Maps reflex points on the hands and feet and explains techniques for
ridding the body of toxins, manipulating the body&#39;s energy
meridians, and treating back pain, headaches, colds, allergies, and
depression",en,['Family & Relationships']
0028631889,0,The Complete Idiot's Guide(R) to Power Yoga,Geo Takoma,1999.0,Alpha Books,http://images.amazon.com/images/P/0028631889.01.LZZZZZZZ.jpg,"Describes a new approach to yoga designed to improve fitness and
demonstrates a variety of poses and movements",en,['Health & Fitness']
0028631919,8,The Complete Idiot's Guide to Understanding Judaism,Benjamin Blech,1999.0,Alpha Books,http://images.amazon.com/images/P/0028631919.01.LZZZZZZZ.jpg,"From the Torah to the High Holy Days, this neophyte&#39;s tour of an
ancient but living religion covers all the basic practices and beliefs
of modern Judaism as it is currently practiced around the world.
Original.",en,['Religion']
002863196X,10,Complete Idiot's Guide to Getting Your Romance Published,Julie Beard,2000.0,Alpha Books,http://images.amazon.com/images/P/002863196X.01.LZZZZZZZ.jpg,"Takes the budding romance novelist through the entire process of
developing story ideas, editing, finding publishers, and marketing.",en,['Language Arts & Disciplines']
002863201X,0,The Complete Idiot's Guide to Numerology,Kay Lagerquist,1999.0,Alpha Books,http://images.amazon.com/images/P/002863201X.01.LZZZZZZZ.jpg,"Explains the basics of numerology and how to explore the future using
numbers such as a birth date, birth name, and address",en,"['Body, Mind & Spirit']"
0028632028,10,The Complete Idiot's Guide to Handwriting Analysis,Sheila R. Lowe,1999.0,Alpha Books,http://images.amazon.com/images/P/0028632028.01.LZZZZZZZ.jpg,"Explains how to use handwriting analysis to understand character,
personal values, love issues, and career ambitions",en,['Graphology.']
0028632311,7,The Complete Idiot's Guide Sunken Ships and Treasures (Complete Idiot's Guide),Stephen Johnson,1999.0,Alpha,http://images.amazon.com/images/P/0028632311.01.LZZZZZZZ.jpg,"Provides information about some of the most famous shipwrecks,
including the Titanic, the Mary Rose, and the HMS Bounty, while
offering tips on where to find the treasures from these sunken ships",en,['History']
0028632486,0,"Arco GRE/LSAT Logic Workbook, 2000 Edition",Mark Alan Stewart,1999.0,Arco Pub,http://images.amazon.com/images/P/0028632486.01.LZZZZZZZ.jpg,"Provides practice questions and test-taking strategies for the
analytical reasoning portion of the GRE and LSAT",en,['Philosophy']
0028632613,9,The Complete Idiot's Guide to Middle East Conflict,Mitchell Bard,1999.0,Alpha Books,http://images.amazon.com/images/P/0028632613.01.LZZZZZZZ.jpg,"Describes the historical background of the Middle East region, looks
at its wars and terrorist attacks, and recounts the intervention of
Western nations.",en,['History']
