isbn,rating,book_title,book_author,year_of_publication,publisher,img_l,Summary,Language,Category
0525934634,0,Just Killing Time,Derek Van Arman,1992.0,Penguin USA,http://images.amazon.com/images/P/0525934634.01.LZZZZZZZ.jpg,"In search of a serial killer who has remained uncaught for thirty
years, Dr. John F. Scott finds his manhunt complicated by a series of
Florida killings that may or may not be related. 100,000 first
printing. $100,000 ad/promo. Tour.",en,['Fiction']
0525934669,5,True Confessions,Jon Winokur,1992.0,Penguin USA,http://images.amazon.com/images/P/0525934669.01.LZZZZZZZ.jpg,"A humorous look at celebrities features the most narcissistic quotes
by such figures as Stephen King, Madonna, G. Gordon Liddy, Nixon, Yul
Brynner, Mr. Rogers, and others. 50,000 first printing.",en,['Humor']
0525934693,0,Fascination: A Novel,Hilary Norman,1992.0,Penguin USA,http://images.amazon.com/images/P/0525934693.01.LZZZZZZZ.jpg,"Running away to find her exiled father, Madeleine Gabrel finds love
and joy in Paris of the 1950s and tragedy and danger in New York City.
By the author of In Love &amp; Friendship, Chateau Ella, and Shattered
Stars. 50,000 first printing.",en,['Fiction']
0525934774,6,Cosmic Wormholes: The Search for Interstellar Shortcuts,Paul Halpern,1992.0,Penguin USA,http://images.amazon.com/images/P/0525934774.01.LZZZZZZZ.jpg,"Examines the search for the existence of wormholes in space and
discusses their possible future uses",en,['Science']
0525934820,0,Flight: A Novel,Fran Dorf,1992.0,Penguin USA,http://images.amazon.com/images/P/0525934820.01.LZZZZZZZ.jpg,"After awakening from a trance after twenty years, Lana Paluka becomes
the focal point for a mystery that began with her near-fatal fall from
a cliff two decades earlier. 35,000 first printing.",en,['Fiction']
0525934928,0,Murder at 75 Birch: A True Story of Family Betrayal,Richard T. Pienciak,1992.0,Penguin USA,http://images.amazon.com/images/P/0525934928.01.LZZZZZZZ.jpg,"The gripping true story of Glen Wolsieffer, a prominent dentist who
killed his wife, is highlighted by the murderer&#39;s first-person
account of his failed marriage and obsessive infidelity.",en,['Murder']
0525934960,9,The Te of Piglet,Benjamin Hoff,1992.0,Dutton Books,http://images.amazon.com/images/P/0525934960.01.LZZZZZZZ.jpg,"The author and the characters from the Pooh books engage in dialogue
elucidating the Taoist principle of Te, the Way of the Small.",en,['Philosophy']
0525935002,0,Heartlands: A Gay Man's Odyssey Across America,Darrell Yates Rist,1992.0,Penguin USA,http://images.amazon.com/images/P/0525935002.01.LZZZZZZZ.jpg,"A gay man recounts his observations while journeying across the
country in search of the real gay America, describing the drag queens,
cowboys, trappers, oil workers, and others he met along the way.",en,['Social Science']
0525935037,8,The Throat,Peter Straub,1993.0,Penguin USA,http://images.amazon.com/images/P/0525935037.01.LZZZZZZZ.jpg,"The continuing mystery of the Blue Rose Murders draws Tim Underhill
back to his home town, where he will help a friend accused of
murdering his wife clear his name. By the author of Koko. 150,000
first printing. Major ad/promo. Tour.",en,['Fiction']
0525935134,0,Dead Easy,Arthur F. Nehrbass,1992.0,Penguin USA,http://images.amazon.com/images/P/0525935134.01.LZZZZZZZ.jpg,"When Jean Stockton, a South Florida housewife, is abducted by
psychopath Donald Stanley and Stanley&#39;s prostitute girlfriend,
Robert Stockton calls in the FBI. National ad/promo.",en,['Fiction']
0525935169,0,The New Mystery: The International Association of Crime Writers' Essential Crime Writing of the Late 20th Century,Jerome Charyn,1993.0,Penguin USA,http://images.amazon.com/images/P/0525935169.01.LZZZZZZZ.jpg,"A collection of more than forty stories features work by Tony
Hillerman, Sara Paretsky, P.D. James, Raymond Carver, Jorge Luis
Borges, Italo Calvino and others",en,['Fiction']
0525935207,4,Edge City,Sin Soracco,1992.0,Penguin USA,http://images.amazon.com/images/P/0525935207.01.LZZZZZZZ.jpg,"Fresh out of prison, Reno takes a job as a cocktail waitress at the
Club Istanbul and becomes caught up in a world of sleazy sex, dope,
blackmail, and murder.",en,['Fiction']
0525935223,0,"The Sophisticated Cat: A Gathering of Stories, Poems, and Miscellaneous Writings About Cats",Joyce Carol Oates,1992.0,Penguin USA,http://images.amazon.com/images/P/0525935223.01.LZZZZZZZ.jpg,"Gathers writings by Chekhov, Balzac, Poe, Keats, Dickinson,
Wordsworth, Twain, Herriot, Calvino, and Kipling",en,['Fiction']
0525935231,6,The American Way of Birth,Jessica Mitford,1992.0,Penguin USA,http://images.amazon.com/images/P/0525935231.01.LZZZZZZZ.jpg,"Provides a history of American childbirth from the nineteenth-century
to the present, exploring conventional and alternative methods, public
health-care programs, high-tech births, and more",en,['Birth customs']
0525935312,0,Prime Suspect,A.W. Gray,1992.0,Penguin USA,http://images.amazon.com/images/P/0525935312.01.LZZZZZZZ.jpg,"The number one suspect in the Fort Worth police investigation into the
murder of Marissa Hardin, Lackey Ferguson--a carpenter Marissa had met
with the morning of her death--is determined to find the real killer.
15,000 first printing.",en,['Fiction']
0525935487,0,The Super Chiefs: Today's Most Successful Chief Executives and Their Winning Strategies for the 1990s,Robert Heller,1992.0,Penguin USA,http://images.amazon.com/images/P/0525935487.01.LZZZZZZZ.jpg,"A look at the fundamental secrets of America&#39;s most effective CEOs
describes the success stories of Welch of GE, Vagelos of Merck, Gates
of Microsoft, and others, and offers cautionary tales. National
ad/promo.",en,['Chief executive officers.']
0525935622,8,The Sea of Light,Jenifer Levin,1993.0,Penguin USA,http://images.amazon.com/images/P/0525935622.01.LZZZZZZZ.jpg,"Three women explore their sexuality and test the limits of love and
companionship as they support each other in the brutally competitive
arena of world-class athletics.",en,['Fiction']
0525935800,7,Where Blue Begins,Janice Deaner,1993.0,Penguin USA,http://images.amazon.com/images/P/0525935800.01.LZZZZZZZ.jpg,"Upon discovering their mother&#39;s journals, two sisters learn the
shocking secrets of their origins and their mother&#39;s long-
concealed past life. A first novel. 25,000 first printing. National
ad/promo.",en,['Fiction']
0525935835,10,A Cat's Little Instruction Book,Leigh W. Rutledge,1993.0,Dutton Books,http://images.amazon.com/images/P/0525935835.01.LZZZZZZZ.jpg,"A parody of Life&#39;s Little Instruction Book offers cats such advice
as, when in doubt chase something, knock small things off the counter,
and let sleeping dogs lie",en,['Humor']
0525935894,0,The Horsemasters,Joan Wolf,1993.0,Penguin USA,http://images.amazon.com/images/P/0525935894.01.LZZZZZZZ.jpg,"A saga of the paleolithic Kindred people of Southern Europe focuses on
Ronan, an outcast from his tribe, as he struggles against a group of
invading northerners Set way before the mists of time, when humankind
was taking its first defiant ...",en,['Fiction']
0525936009,10,Fathers,Jon Winokur,1993.0,Penguin USA,http://images.amazon.com/images/P/0525936009.01.LZZZZZZZ.jpg,"Presents reminiscences about famous, infamous, and fictional fathers
from their children, with contributions by Candice Bergen, Anjelica
Huston, Thurgood Marshall, Calvin Coolidge, and other notables",en,['Social Science']
0525936041,0,Spandau Phoenix,Greg Iles,1993.0,Penguin USA,http://images.amazon.com/images/P/0525936041.01.LZZZZZZZ.jpg,"Sergeant Hans Apfel of the German police learns that the man who died
in Spandau Prison in 1987 was not Rudolf Hess but had been an
imposter, and Hans finds himself at the center of international
intrigue.",en,['Fiction']
0525936076,8,"Anna, Ann, Annie",Thomas Trebitsch Parker,1993.0,Penguin USA,http://images.amazon.com/images/P/0525936076.01.LZZZZZZZ.jpg,"Traces the life of Anna Moser from her childhood as a gifted pianist
in Austria to her job as a piano saleswoman in Manhattan",en,['Fiction']
0525936084,8,The Porcelain Dove or Constancy's Reward,Delia Sherman,1993.0,Penguin USA,http://images.amazon.com/images/P/0525936084.01.LZZZZZZZ.jpg,"Berthe Duvet, chambermaid to a French duchess, narrates this tale of
eighteenth-century Paris, describing the dazzling world of Marie
Antoinette, Beaumarchais, and the Marquis de Sade, already living in
the shadow of the guillotine. 35,000 ...",en,['Fiction']
0525936246,7,Fan Mail,Ronald Munson,1993.0,Penguin USA,http://images.amazon.com/images/P/0525936246.01.LZZZZZZZ.jpg,"In a thriller narrated entirely through e-mails, letters, faxes,
messages, memos, and transcripts, beautiful newscaster Joan Carpenter
is stalked by a crazed fan. By the author of Nothing Human. 35,000
first printing. $35,000 ad/promo.",en,['Fiction']
0525936327,8,Foxfire: Confessions of a Girl Gang,Joyce Carol Oates,1993.0,Penguin USA,http://images.amazon.com/images/P/0525936327.01.LZZZZZZZ.jpg,"In upstate New York during the 1950s, five rebellious teenage girls
form a gang and embark on a mission of fury, anger, violence, and
revenge. By the author of Black Water. 60,000 first printing. $50,000
ad/promo. Tour.",en,['Fiction']
0525936378,0,"A Dangerous Liaison: One Woman's Journey into a World of Aristocracy, Depravity, and Obsessive Love",Sheri De Borchgrave,1993.0,Penguin USA,http://images.amazon.com/images/P/0525936378.01.LZZZZZZZ.jpg,"The wife of a Belgian baron recalls her abusive marriage, discussing
her husband&#39;s obsession with making his wife&#39;s body an ideal
one and his dark secrets--including insanity, incest, and sexual
perversion. 25,000 first printing.",en,['Abused wives']
0525936556,8,Haunted: Tales of the Grotesque,Joyce Carol Oates,1994.0,Penguin USA,http://images.amazon.com/images/P/0525936556.01.LZZZZZZZ.jpg,"Sixteen neo-gothic tales of horror, the grotesque, and the dark side
of the human imagination focus on the themes of violence in American
society and the exploitation of women and children.",en,['Fiction']
0525936610,0,Cause of Death,"Cyril, M.D. Wecht",1993.0,Penguin USA,http://images.amazon.com/images/P/0525936610.01.LZZZZZZZ.jpg,"Using new medical evidence to challenge conventional explanations, a
forensic pathologist reexamines the murders of the Kennedys, the death
of Elvis Presley, and the cases of Jean Harris, Sunny von Bulow, Dr.
Jeffrey MacDonald, and others. ...",en,['Health & Fitness']
0525936742,0,We Are Not Alone: The Continuing Search for Extraterrestrial Intelligence,Walter Sullivan,1993.0,Penguin USA,http://images.amazon.com/images/P/0525936742.01.LZZZZZZZ.jpg,"A thoroughly revised edition of the best-selling account of
science&#39;s search for extraterrestrial life gives clear evidence of
the existence of alien civilizations and reveals the distant planetary
systems found by powerful telescopes.",en,['Science']
0525936807,8,Interest of Justice,Nancy Taylor Rosenberg,1993.0,Penguin USA,http://images.amazon.com/images/P/0525936807.01.LZZZZZZZ.jpg,"After her sister and brother-in-law are murdered, Judge Lara
Sanderstone takes in their teenage son and finds that the killer is
apparently now stalking her. By the author of Mitigating
Circumstances. 150,000 first printing. Tour.",en,['Fiction']
0525936815,0,The End of the Hunt,Thomas Flanagan,1994.0,Penguin USA,http://images.amazon.com/images/P/0525936815.01.LZZZZZZZ.jpg,"The dramatic history of the creation of the Irish Free State and the
brutal Civil War that followed comes to life as four young Irish
people become caught up in the emotional turbulence of their time.",en,['Fiction']
0525936831,7,The Forbidden Zone,Whitley Strieber,1993.0,Penguin USA,http://images.amazon.com/images/P/0525936831.01.LZZZZZZZ.jpg,"Physicist Pete Kelly discovers that he is to blame for somehow
releasing the monstrous creature that has come out of the depths of
the unknown to threaten his pregnant wife and his entire town. 60,000
first printing. $60,000 ad/promo.",en,['Fiction']
0525937218,8,Autobiography of a Family Photo: A Novel,Jacqueline Woodson,1995.0,Dutton Books,http://images.amazon.com/images/P/0525937218.01.LZZZZZZZ.jpg,"Growing up in Brooklyn during the Vietnam War, a young woman witnesses
the tearing apart of her family by anger, finances, and the draft, and
when her parents fail to offer support and guidance, she struggles
with society&#39;s mixed messages. ...",en,['Fiction']
0525937307,7,Farewell in Splendor: The Passing of Queen Victoria and Her Age,Jerrold M. Packard,1995.0,Penguin USA,http://images.amazon.com/images/P/0525937307.01.LZZZZZZZ.jpg,"An analysis of the British Empire during the time that immediately
followed the death of its longest reigning monarch offers insight into
a nation on the brink of change and the political and international
climate that surrounded it. 25,000 ...",en,['Funeral rites and ceremonies']
0525937315,6,When Opposites Attract: Right Brain/Left Brain Relationships and How to Make Them Work,Rebecca Cutter,1994.0,Penguin USA,http://images.amazon.com/images/P/0525937315.01.LZZZZZZZ.jpg,"Explaining how left brain or right brain dominance can radically
influence the ways that couples communicate, a guide to intimacy
explores ways to overcome the problems that can arise from being
&quot;wired differently.&quot; 50,000 first printing. ...",en,['Psychology']
0525937331,6,"Healthy for Life: The Scientific Breakthrough Program for Looking, Feeling, and Staying Healthy Without Deprivation","Richard F., Dr. Heller",1995.0,Penguin USA,http://images.amazon.com/images/P/0525937331.01.LZZZZZZZ.jpg,"Links a range of health risks to Profactor-H, or hyperinsulinemia, and
presents a three-step program to promote lifestyle changes designed to
eliminate the problem",en,['Health & Fitness']
0525937366,0,Violation,Darian North,1998.0,Penguin USA,http://images.amazon.com/images/P/0525937366.01.LZZZZZZZ.jpg,"When her thirteen-year-old son--a product of a brutal rape--leaves
home in search of his origins, Althea Auben is forced to confront the
past she has tried to hide. By the author of Thief of Souls.",en,['Fiction']
0525937374,8,Diana Vs. Charles: Royal Blood Feud,James Whitaker,1993.0,Penguin USA,http://images.amazon.com/images/P/0525937374.01.LZZZZZZZ.jpg,"Recounts the breakdown of the royal couple&#39;s marriage, looks at
how each has attempted to manipulate the press, and speculates on
divorce and a future role for Princess Diana",en,"['Charles, Prince of Wales, 1948-']"
0525937420,9,Firm Ambitions: A Rachel Gold Mystery (Rachel Gold Novels (Hardcover)),Michael A. Kahn,1994.0,Penguin USA,http://images.amazon.com/images/P/0525937420.01.LZZZZZZZ.jpg,"Defending her friend in the murder charge of a man with whom she had
been having an affair, attorney Rachel Gold uncovers clues that
indicate that the murdered man had been carrying on with many women,
as well as someone very powerful and ...",en,['Fiction']
0525937455,8,Lamia: A Witch,Georgia Taylor,1994.0,Penguin USA,http://images.amazon.com/images/P/0525937455.01.LZZZZZZZ.jpg,"A tale set in sixteenth-century France follows the destiny of a young
witch, Lamia, and her three male champions as they battle the brutal
Inquisition and a superstitious world that fears their uncanny powers",en,['Fiction']
0525937579,10,Cat Love Letters: Collected Correspondence of Cats in Love,Leigh W. Rutledge,1994.0,Penguin USA,http://images.amazon.com/images/P/0525937579.01.LZZZZZZZ.jpg,"Unsuspected passions are explored in the correspondence of twelve
felines seeking meaningful relationships",en,['Humor']
0525937668,10,The Book of Reuben,Tabitha King,1994.0,Penguin USA,http://images.amazon.com/images/P/0525937668.01.LZZZZZZZ.jpg,"The fifth novel about Nodd&#39;s Ridge, Maine, chronicles the life of
the popular Reuben Styles, who survives an abused childhood and seems
to find the American dream, only to have it crumble away from him.
50,000 first printing. $50,000 ...",en,['Fiction']
0525937676,9,Trial by Fire,Nancy Taylor Rosenberg,1996.0,Penguin USA,http://images.amazon.com/images/P/0525937676.01.LZZZZZZZ.jpg,"A district attorney with an incredible 100% convictio rate is haunted
by the one crime she&#39;s been unable to solve--the arson fire that
killed her parents 15 years earlier.",en,['Fiction']
0525937722,8,What They Did to Princess Paragon,Robert Rodi,1994.0,Penguin USA,http://images.amazon.com/images/P/0525937722.01.LZZZZZZZ.jpg,"The author of Fag Hag and Closet Case is back with a novel about a
cartoonist in charge of updating the image of the forgotten superhero
Princess Paragon.",en,['Fiction']
0525937781,8,Singing Songs,Meg Tilly,1994.0,Penguin USA,http://images.amazon.com/images/P/0525937781.01.LZZZZZZZ.jpg,"Oscar-nominated actress Meg Tilly brings the depth and sensitivity
that have marked her acting career to this chronicle of a young
girl&#39;s coming-of-age.",en,['Fiction']
0525937846,0,Jerzy Kosinski: A Biography,James Park Sloan,1996.0,Penguin USA,http://images.amazon.com/images/P/0525937846.01.LZZZZZZZ.jpg,"A biography of the late novelist covers his wartime childhood in
Poland, his strange sex life, and his suspected ties to the CIA",en,['Biography & Autobiography']
0525937900,7,Rat Bohemia,Sarah Schulman,1995.0,Penguin USA,http://images.amazon.com/images/P/0525937900.01.LZZZZZZZ.jpg,"Tells the story of a female rat exterminator from New York City whose
friend, a gay writer infected with HIV, struggles for survival in the
face of his family&#39;s rejection of him. 15,000 first printing.
Tour.",en,['Fiction']
0525937935,10,The Quiet Game,Greg Iles,1999.0,Dutton Books,http://images.amazon.com/images/P/0525937935.01.LZZZZZZZ.jpg,"Widower Penn Cage returns to his hometown of Natchez, Mississippi,
where, finding that his father is being blackmailed, he reopens a
notorious murder case that involves powerfully dangerous town forces,
the FBI, and his own past. 75,000 ...",en,['Fiction']
0525937943,10,"Rebel Without a Crew: Or How a 23-Year-Old Filmmaker With $7,000 Became a Hollywood Player",Robert Rodriguez,1995.0,Dutton Books,http://images.amazon.com/images/P/0525937943.01.LZZZZZZZ.jpg,"Describes the making of &quot;El Mariachi&quot; and subsequent
Hollywood negotiations for international distribution",en,['Biography & Autobiography']
0525937951,0,The Look: Nina Blanchard and Peter Barsocchini,Nina Blanchard,1995.0,Penguin USA,http://images.amazon.com/images/P/0525937951.01.LZZZZZZZ.jpg,"Jessica Cartwright, the head of a modeling agency, fights to save her
clients from becoming sexual pawns",en,['Fiction']
0525937994,7,Keeping the Edge: Giving Customers the Service They Demand,Dick Schaaf,1995.0,Penguin USA,http://images.amazon.com/images/P/0525937994.01.LZZZZZZZ.jpg,"Revisits the ninety-nine surviving companies originally profiled in
The Service Edge, examining overall industry trends and explaining how
business leaders can rally their own organizations to succeed by
perfecting service levels.",en,['Business & Economics']
0525938028,10,A Case of Need,Michael Crichton,1993.0,Penguin USA,http://images.amazon.com/images/P/0525938028.01.LZZZZZZZ.jpg,"When a surgeon is accused of murdering a patient, John Berry, a
pathologist, investigates in hopes of getting to the bottom of the
mysterious death, and discovers that his own life is in danger",en,['Fiction']
0525938087,0,The Eye in the Door,Pat Barker,1994.0,Penguin USA,http://images.amazon.com/images/P/0525938087.01.LZZZZZZZ.jpg,"In a tale set after World War I, as Britain undergoes a period of
repression, psychiatrist Dr. William Rivers, poet Siegfried Sassoon,
and Lieutenant Billy Prior cope with the war&#39;s aftermath",en,['Fiction']
0525938141,0,Justice Denied,Robert K. Tanenbaum,1994.0,Penguin USA,http://images.amazon.com/images/P/0525938141.01.LZZZZZZZ.jpg,"In Justice Denied, all the hallmarks of a Robert K. Tanenbaum legal
thriller are on stunning display: the big-city down-and-dirty realism
combined with the insider&#39;s prowl of the halls of justice, a
winning cast of characters, an ever ...",en,['Fiction']
0525938273,8,Puss in Books: A Collection of Great Cat Quotations,Maria Polushkin,1994.0,Penguin USA,http://images.amazon.com/images/P/0525938273.01.LZZZZZZZ.jpg,"A unique collection of one thousand quotations concerning the
character of cats gathers the thoughts of a wide variety of writers,
including Ernest Hemingway, Colette, and T.S. Eliot, concerning the
pros and cons of the feline species.",en,['Cats']
052593829X,0,Black Cross,Greg Iles,1995.0,Penguin USA,http://images.amazon.com/images/P/052593829X.01.LZZZZZZZ.jpg,"An American doctor and a Jewish soldier embark on a perilous mission
into Nazi Germany to ensure a D-Day victory for Allied forces by
uncovering a doomsday weapon and committing a soul-destroying act of
devastation.",en,['Fiction']
0525938346,0,The African-American Kitchen: Cooking from Our Heritage,Angela Shelf Medearis,1994.0,Penguin USA,http://images.amazon.com/images/P/0525938346.01.LZZZZZZZ.jpg,"From Africa and the Caribbean, from slave quarters and plantations,
from church suppers, family reunions, and celebrations, Angela Shelf
Medearis has assembled more than 250 recipes, all rich in flavor and
history, adapted to the needs of ...",en,['Cooking']
0525938362,10,What I Lived for,Joyce Carol Oates,1994.0,Penguin USA,http://images.amazon.com/images/P/0525938362.01.LZZZZZZZ.jpg,"Offers a powerful portrait of a deeply troubled man, exploring the
complex dynamics that fuel Corky Corcoran&#39;s driving ambitions",en,['Fiction']
0525938370,9,Some Girls,Kristin McCloy,1994.0,Dutton Books,http://images.amazon.com/images/P/0525938370.01.LZZZZZZZ.jpg,"Overwhelmed by the chaotic pace of her new home in New York City, New
Mexico-born Claire befriends the mysterious and sophisticated Jade,
and enters a world of sensuality that demands she redefine her sense
of self.",en,['Fiction']
0525938508,10,Life on the Color Line: The True Story of a White Boy Who Discovered He Was Black,Gregory Howard Williams,1995.0,Penguin USA,http://images.amazon.com/images/P/0525938508.01.LZZZZZZZ.jpg,"&quot;A stunning journey to the heart of the racial dilemma in this
country. Everyone will be enriched by reading the unforgettable tale.",en,['Social Science']
0525938532,9,First Offense,Nancy Taylor Rosenberg,1994.0,Penguin USA,http://images.amazon.com/images/P/0525938532.01.LZZZZZZZ.jpg,"In First Offence, Nancy Taylor Rosenberg draws on her personal
experience as a California probation officer to create a remarkable
heroine in Ann Carlisle, who suddenly finds herself the target of
someone who wishes to harm not only her but ...",en,['Fiction']
0525938575,5,What Women Want,Patricia Ireland,1996.0,Dutton Books,http://images.amazon.com/images/P/0525938575.01.LZZZZZZZ.jpg,"The president of the National Organization for Women offers a candid
discussion of her own life and rise to power, her role as a crusader
for women&#39;s rights, and her views on such controversial issues as
abortion, affirmative action, sexual ...",en,['Feminism']
052593863X,0,Reckless Driver,Lisa Vice,1995.0,Dutton Books,http://images.amazon.com/images/P/052593863X.01.LZZZZZZZ.jpg,"A 1960s blue-collar family self-destructs as Floyd Franklin, an
emotionally unstable man, turns the brunt of his dementia on his two
daughters, after his wife, Ruth, abandons the home, leaving the girls
unprotected.",en,['Fiction']
0525938672,9,House of Echoes,Barbara Erskine,1996.0,Dutton Books,http://images.amazon.com/images/P/0525938672.01.LZZZZZZZ.jpg,"Jocelyn Grant, along with her family, moves into the house where her
two young brothers died years before and finds that whatever killed
them is still haunting the house and her family. 20,000 first
printing. $20,000 ad/promo.",en,['Fiction']
0525938702,0,Corruption of Blood,Robert K. Tanenbaum,1995.0,Penguin USA,http://images.amazon.com/images/P/0525938702.01.LZZZZZZZ.jpg,"When Congress reopens the JFK case, Manhattan Assistant D.A. Butch
Karp is tapped to head the investigation because he has the best
homicide prosecution record in the New York D.A.&#39;s office.",en,['Fiction']
0525938729,0,Special Relationship,Robyn Sisman,1995.0,Dutton Books,http://images.amazon.com/images/P/0525938729.01.LZZZZZZZ.jpg,"Twenty years after having an affair with an English woman, an American
presidential candidate learns that he has fathered a son, and the
mother is desperate to keep the angry youth from devastating his
father&#39;s chance for the presidency.",en,['Fiction']
0525938753,5,"Toxic Work: How to Overcome Stress, Overload, and Burnout and Revitalize Your Career",Barbara Bailey Reinhold,1996.0,Dutton Books,http://images.amazon.com/images/P/0525938753.01.LZZZZZZZ.jpg,"Explains how employees can cope with business-related stress, and take
initiatives to promote positive changes in the work environment",en,['Self-Help']
0525938850,0,So Good,Venise Berry,1996.0,Penguin USA,http://images.amazon.com/images/P/0525938850.01.LZZZZZZZ.jpg,"Conflicting desires for independence and security mark the actions and
relationships of Lisa, Danielle, and Sundi, three Washington, D.C.,
women whose rapport sees them through difficult demands of love,
commitment, family, career, and ...",en,['Fiction']
0525938869,0,Napoleon Hill's Keys to Success: The 17 Principles of Personal Achievement,Napoleon Hill,1994.0,Dutton Books,http://images.amazon.com/images/P/0525938869.01.LZZZZZZZ.jpg,"A companion to the inspirational business book &quot;Think and Grow
Rich&quot; offers an expansion of the principles outlined in the
original volume, including mental exercises and self-analysis
techniques",en,['Self-Help']
0525938907,0,The Unfastened Heart,Lane Von Herzen,1994.0,Penguin USA,http://images.amazon.com/images/P/0525938907.01.LZZZZZZZ.jpg,"Anna, a doting mother, develops loving relationships with her
daughter, nature, and a collection of unhappy souls, until the
mischievous meddling of friends and an unanticipated romance casts a
shadow on her life. 25,000 first printing. $25 ...",en,['Fiction']
052593894X,7,Recipes for Change: Gourmet Wholefood Cooking for Health and Vitality at Menopause,Lissa Deangelis,1996.0,Penguin USA,http://images.amazon.com/images/P/052593894X.01.LZZZZZZZ.jpg,"Explains how to counteract the effects of menopause through nutrition
and diet, introducing recipes designed to help women cope with
fatigue, weight gain, hot flashes, and other signs of menopause",en,['Cooking']
0525938958,0,Sea of Tranquillity,Paul Russell,1994.0,Penguin USA,http://images.amazon.com/images/P/0525938958.01.LZZZZZZZ.jpg,"Follows the lives of Allen Cloud, an astronaut, Joan, his wife, whose
emotional needs he is unable to meet, and Jonathan, the gay son with
whom he is unable to come to terms",en,['Fiction']
0525938982,10,Winnie-The-Pooh on Management: In Which a Very Important Bear and His Friends Are Introduced to a Very Important Subject,Roger E. Allen,1994.0,I B S Books Stocked,http://images.amazon.com/images/P/0525938982.01.LZZZZZZZ.jpg,"Combining the well-known characters and stories of A. A. Milne with
ideas on how to maintain positive management techniques, a
professional engineer presents a lighter look at setting objectives,
developing communication and leadership ...",en,['Business & Economics']
0525939083,8,Vertigo: A Memoir,Louise Desalvo,1996.0,Dutton Books,http://images.amazon.com/images/P/0525939083.01.LZZZZZZZ.jpg,"The author recounts her life as a working-class daughter of Italian
immigrants, her rebellion against that life, and her eventual
metamorphosis from young mother to published author and Professor of
English. 15,000 first printing. $15,000 ...",en,['Biography & Autobiography']
0525939105,8,Busy Bodies: A Claire Malloy Mystery,Joan Hess,1995.0,Penguin USA,http://images.amazon.com/images/P/0525939105.01.LZZZZZZZ.jpg,"Bookseller-turned-sleuth Claire Malloy returns in the story of Zeno
Gorgias, an outrageous artist who lives next door to Claire&#39;s
friend, Miss Parchester, and creates turmoil in the neighborhood with
his artwork and as a murder suspect",en,['Fiction']
0525939113,0,Closely Akin to Murder: A Claire Malloy Mystery (Claire Malloy Series),Joan Hess,1996.0,Dutton Books,http://images.amazon.com/images/P/0525939113.01.LZZZZZZZ.jpg,"At the request of long-lost cousin Ronnie, who as a teenager had been
accused of the murder of a Hollywood producer in Acapulco some thirty
years ago, Claire Malloy and her daughter Caron head to Mexico to find
a blackmailer and unravel the ...",en,['Fiction']
0525939180,0,Entertaining Angels,Marita Van Der Vyver,1995.0,Penguin USA,http://images.amazon.com/images/P/0525939180.01.LZZZZZZZ.jpg,"A modern day fairy tale follows the recovery of suicidally depressed
Griet, who, after losing her husband, home, and another baby, has a
life-changing sexual encounter with an angel that prompts her to
pursue a life of happiness.",en,['Fiction']
0525939245,5,Jack of Hearts,Joseph Hansen,1995.0,Penguin USA,http://images.amazon.com/images/P/0525939245.01.LZZZZZZZ.jpg,"Befriending a colorful group of individuals who run the college
newspaper, seventeen-year-old Nathan Reed pursues his dream of
becoming a writer, until he discovers the emotional penalties of
growing up and expressing his homosexuality.",en,['Fiction']
0525939253,0,Drag Queen,Robert Rodi,1995.0,Penguin USA,http://images.amazon.com/images/P/0525939253.01.LZZZZZZZ.jpg,"&quot;Another plateful of giddy meringue from Rodi, the undisputed
doyen of the effervescent gay novel of manners . . . the humor is
merciless and swift&quot;.--Kirkus Reviews.",en,['Fiction']
0525939342,5,The Man Who Grew Two Breasts: And Other True Tales of Medical Detection,Berton Roueche,1995.0,Penguin USA,http://images.amazon.com/images/P/0525939342.01.LZZZZZZZ.jpg,"Offers eight accounts of strange illnesses and the medical detectives
who found their causes",en,['Health & Fitness']
0525939415,0,Schindler's Legacy: True Stories of the List Survivors,Elinor J. Brecher,1994.0,Penguin USA,http://images.amazon.com/images/P/0525939415.01.LZZZZZZZ.jpg,"Seventy-five real-life Schindler&#39;s List survivors share their
personal accounts of the Holocaust, their encounters with Schindler,
their experiences after the war, and their reunions with the man who
had saved their lives.",en,['Brněnec (Czech Republic)']
052593944X,8,Dear Tabby,Leigh W. Rutledge,1995.0,Penguin USA,http://images.amazon.com/images/P/052593944X.01.LZZZZZZZ.jpg,"A self-help guide for cats provides advice on litter box protocol,
avoiding automobiles, deplorable living room upholstery, training dogs
and humans, and keeping a wandering tom at home",en,['Humor']
0525939458,9,California Angel,Nancy Taylor Rosenberg,1995.0,Penguin USA,http://images.amazon.com/images/P/0525939458.01.LZZZZZZZ.jpg,"Toy Johnson, a generous woman from Southern California, realizes that
the life she lives in her dreams is an alternate reality in which she
heroically saves children from death, and comes to realize a celestial
calling. 125,000 first ...",en,['Fiction']
0525939695,9,Ballad of Frankie Silver,Sharyn McCrumb,1998.0,Penguin USA,http://images.amazon.com/images/P/0525939695.01.LZZZZZZZ.jpg,"Obsessed with a nineteenth-century murder in which a young woman was
hanged for the crime, Tennessee sheriff Spencer Arrowood suspects that
an innocent man is about to die for killing a young couple hiking the
Appalachian Trail. 85,000 ...",en,['Fiction']
